time,elapsed,test_type,phase,axis,direction,target_speed,cmd_vx,cmd_wz,fb_vx,fb_vy,fb_wz
1782644546.126624,1.1603024005889893,hold,hold_after_kick,wz,1,0.2,0.0,0.2,0.0,0.0,0.0
1782644546.1664891,1.2001674175262451,hold,hold_after_kick,wz,1,0.2,0.0,0.2,0.0,0.0,0.0
1782644546.2064884,1.2401666641235352,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.003,0.003,-0.023
1782644546.2464733,1.280151605606079,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.003,0.003,-0.023
1782644546.2864318,1.3201100826263428,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.003,0.003,-0.07
1782644546.3264992,1.3601775169372559,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.003,0.003,-0.07
1782644546.366446,1.4001243114471436,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.003,-0.003,-0.117
1782644546.406495,1.4401733875274658,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.015,-0.007,-0.235
1782644546.4464214,1.4800996780395508,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.007,0.0,-0.376
1782644546.486437,1.5201153755187988,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.007,0.0,-0.47
1782644546.5264318,1.560110092163086,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.003,0.003,-0.54
1782644546.5664706,1.6001489162445068,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.003,-0.011,-0.634
1782644546.6064765,1.6401548385620117,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.007,-0.015,-0.752
1782644546.646483,1.6801612377166748,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.007,-0.015,-0.752
1782644546.686487,1.7201652526855469,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.007,-0.007,-0.94
1782644546.7265007,1.760179042816162,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.015,-0.007,-1.128
1782644546.7664602,1.8001384735107422,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.019,0.003,-1.386
1782644546.8064246,1.8401029109954834,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.03,-0.007,-1.645
1782644546.8464038,1.880082130432129,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.027,0.003,-2.091
1782644546.8864129,1.920091152191162,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.042,0.003,-2.514
1782644546.9264336,1.9601118564605713,hold,hold_after_kick,wz,1,0.2,0.0,0.2,-0.054,0.0,-3.055
1782644549.573756,4.0531158447265625e-06,hold,kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.6140692,0.04031729698181152,hold,kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.6541657,3.337860107421875e-06,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.6944337,0.04027128219604492,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.734452,0.08028960227966309,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.7743227,0.12016034126281738,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.814325,0.16016268730163574,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.854334,0.20017170906066895,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.003,-0.003,-0.023
1782644549.8943324,0.24017000198364258,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.9343374,0.28017497062683105,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644549.974318,0.32015562057495117,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.0143344,0.3601720333099365,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.0542643,0.400101900100708,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.094247,0.44008469581604004,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.1343071,0.480144739151001,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.1744466,0.5202841758728027,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.214316,0.5601534843444824,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.2543077,0.6001453399658203,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.294351,0.6401886940002441,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.3344262,0.6802637577056885,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.3743532,0.7201907634735107,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.4143295,0.760167121887207,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.4542596,0.8000972270965576,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.494332,0.8401696681976318,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.5342991,0.8801367282867432,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.574438,0.9202756881713867,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.614319,0.9601566791534424,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.6543303,1.0001678466796875,hold,hold_after_kick,wz,1,0.24,0.0,0.24,0.0,0.0,0.0
1782644550.6943269,1.0401644706726074,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.003,-0.003,-0.023
1782644550.7343404,1.0801780223846436,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.007,-0.007,-0.047
1782644550.7743359,1.120173454284668,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.003,0.003,-0.07
1782644550.8142397,1.1600773334503174,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.003,0.003,-0.164
1782644550.8543155,1.200153112411499,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.007,0.0,-0.188
1782644550.894416,1.2402536869049072,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.015,0.007,-0.282
1782644550.9343376,1.2801752090454102,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.019,0.003,-0.399
1782644550.9743161,1.3201537132263184,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.019,-0.003,-0.54
1782644551.014405,1.3602426052093506,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.023,0.007,-0.658
1782644551.0542476,1.400085210800171,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.019,-0.003,-0.822
1782644551.0942936,1.4401311874389648,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.023,0.0,-0.94
1782644551.1343353,1.480172872543335,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.023,0.007,-1.175
1782644551.174326,1.5201635360717773,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.03,0.007,-1.457
1782644551.2143276,1.5601651668548584,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.038,0.007,-1.786
1782644551.254314,1.600151538848877,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.054,0.0,-2.162
1782644551.2944767,1.6403143405914307,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.061,0.007,-2.538
1782644551.3343549,1.680192470550537,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.085,0.007,-3.243
1782644551.377784,1.7236216068267822,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.1,0.007,-3.854
1782644551.4143074,1.7601449489593506,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.116,0.015,-4.512
1782644551.454305,1.800142526626587,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.092,0.038,-5.217
1782644551.4942634,1.8401010036468506,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.069,0.03,-5.64
1782644551.5343034,1.880141019821167,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.058,0.027,-5.993
1782644551.5743144,1.920151948928833,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.034,0.019,-6.275
1782644551.6143405,1.9601781368255615,hold,hold_after_kick,wz,1,0.24,0.0,0.24,-0.034,0.019,-6.322
